order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
O000287,C02376,P0354,2025-07-05,1,14309.18,0.191,296.79,Net Banking,Website,Pending
O000288,C01056,P0248,2025-10-14,1,11858.17,0.096,307.19,UPI,Mobile App,Completed
O000289,C01343,P0194,2025-04-07,6,12799.41,0.234,89.67,Net Banking,Mobile App,Pending
O000290,C03156,P0066,2026-06-16,5,21183.88,0.039,250.31,UPI,Website,Completed
O000291,C00876,P0229,2026-02-15,6,12117.69,0.146,494.67,COD,Mobile App,Returned
O000292,C04130,P0270,2026-06-18,5,14144.91,0.182,421.53,Net Banking,Mobile App,Cancelled
O000293,C02642,P0298,2025-11-20,5,12508.07,0.112,308.13,Credit Card,Website,Returned
O000294,C06841,P0064,2025-12-10,1,8858.82,0.07,429.76,Debit Card,Marketplace,Completed
O000295,C07089,P0284,2025-01-10,5,27688.94,0.134,68.96,UPI,Mobile App,Pending
O000296,C06659,P0324,2025-11-17,6,20247.04,0.214,435.32,Credit Card,Website,Returned
O000297,C05774,P0103,2026-01-11,1,7325.76,0.042,241.28,COD,Website,Returned
O000298,C07996,P0053,2025-08-12,4,17135.79,0.149,312.23,Net Banking,Marketplace,Completed
O000299,C09667,P0046,2026-12-08,5,11595.21,0.21,121.4,Net Banking,Marketplace,Completed
O000300,C01865,P0201,2025-02-18,5,30988.27,0.245,100.01,Credit Card,Marketplace,Completed
O000301,C02814,P0256,2025-07-13,1,8503.15,0.107,257.0,UPI,Mobile App,Pending
O000302,C01260,P0411,2025-09-05,6,8729.1,0.049,462.04,COD,Marketplace,Cancelled
O000303,C09865,P0138,2025-11-14,5,24893.87,0.009,426.98,UPI,Website,Returned
O000304,C08453,P0345,2026-01-16,2,22482.83,0.15,379.87,Debit Card,Marketplace,Pending
O000305,C09793,P0175,2025-08-29,6,31267.51,0.105,484.49,Net Banking,Marketplace,Completed
O000306,C09892,P0079,2025-08-12,4,27326.94,0.213,499.61,Credit Card,Website,Cancelled
O000307,C09834,P0398,2025-03-13,3,10247.04,0.026,408.19,Credit Card,Mobile App,Completed
O000308,C08087,P0323,2025-09-18,6,8559.11,0.211,453.55,COD,Website,Completed
O000309,C00612,P0420,2026-02-20,6,558.65,0.248,359.2,UPI,Marketplace,Returned
O000310,C03407,P0120,2025-04-11,5,18467.58,0.15,191.84,Net Banking,Mobile App,Cancelled
O000311,C09882,P0120,2025-02-23,1,18467.58,0.078,124.46,Credit Card,Website,Returned
O000312,C00756,P0307,2026-09-29,4,0.0,0.13,373.7,Net Banking,Mobile App,Cancelled
O000313,C00527,P0186,2025-10-12,5,18526.37,0.135,85.09,Net Banking,Marketplace,Pending
O000314,C05385,P0360,2025-07-12,1,17129.85,0.115,325.3,UPI,Mobile App,Returned
O000315,C07709,P0261,2026-09-29,1,13350.13,0.017,118.97,Credit Card,Mobile App,Returned
O000316,C03709,P0015,2026-11-04,4,13658.77,0.173,78.09,Debit Card,Website,Pending
O000317,C01542,P0157,2025-10-04,2,22513.63,0.163,330.24,Net Banking,Marketplace,Pending
O000318,C03846,P0416,2025-07-09,1,31794.01,0.103,457.93,COD,Mobile App,Cancelled
O000319,C05080,P0462,2026-10-27,1,28691.71,0.024,281.25,Debit Card,Mobile App,Pending
O000320,C00505,P0152,2026-11-17,5,21547.55,0.218,149.96,Credit Card,Marketplace,Cancelled
O000321,C06740,P0126,2026-03-26,3,15578.87,0.002,308.44,Debit Card,Marketplace,Completed
O000322,C05511,P0061,2025-03-08,6,17431.46,0.184,224.38,COD,Mobile App,Completed
O000323,C03153,P0314,2025-12-26,5,26387.51,0.071,168.29,Net Banking,Marketplace,Completed
O000324,C02200,P0460,2026-10-14,2,25812.77,0.117,173.56,Debit Card,Mobile App,Completed
O000325,C06317,P0351,2025-07-03,6,1206.6,0.156,264.11,UPI,Marketplace,Completed
O000326,C04378,P0014,2026-09-24,6,18626.27,0.05,204.0,Credit Card,Marketplace,Pending
O000327,C06253,P0019,2026-01-27,6,27307.62,0.239,136.09,COD,Marketplace,Returned
O000328,C03797,P0308,2025-08-28,2,12738.94,0.194,293.53,Net Banking,Mobile App,Completed
O000329,C03144,P0292,2026-07-09,3,17709.87,0.023,51.4,Net Banking,Marketplace,Completed
O000330,C02078,P0428,2025-11-09,5,6644.37,0.198,396.05,Debit Card,Marketplace,Pending
O000331,C03078,P0151,2026-06-09,1,19222.68,0.095,343.21,Debit Card,Mobile App,Pending
O000332,C03902,P0104,2025-08-24,3,1324.74,0.169,278.62,Debit Card,Website,Returned
O000333,C07147,P0190,2026-01-26,1,10850.16,0.235,374.04,Net Banking,Mobile App,Completed
O000334,C02880,P0260,2025-10-22,4,22634.85,0.194,193.75,Debit Card,Website,Pending
O000335,C00342,P0197,2025-12-18,5,23668.59,0.236,286.15,COD,Mobile App,Pending
O000336,C08570,P0175,2026-07-27,1,31267.51,0.144,186.75,Net Banking,Mobile App,Cancelled
O000337,C09328,P0451,2025-09-12,4,16792.95,0.211,435.5,COD,Marketplace,Returned
O000338,C06634,P0146,2026-04-27,3,7640.59,0.052,308.45,Debit Card,Website,Cancelled
O000339,C00617,P0235,2025-01-05,1,2956.02,0.201,271.06,Net Banking,Marketplace,Cancelled
O000340,C04502,P0141,2025-08-06,2,13056.42,0.138,475.78,Debit Card,Marketplace,Returned
O000341,C09651,P0342,2026-04-06,4,28066.65,0.129,228.15,Net Banking,Marketplace,Cancelled
O000342,C00365,P0234,2026-12-19,1,9675.93,0.102,71.12,COD,Marketplace,Completed
O000343,C00432,P0044,2025-03-24,3,12038.74,0.155,455.93,Credit Card,Marketplace,Cancelled
O000344,C06426,P0408,2025-12-11,6,16522.64,0.233,235.05,COD,Mobile App,Returned
O000345,C08894,P0222,2025-03-20,6,3045.8,0.081,333.26,Net Banking,Mobile App,Completed
O000346,C09224,P0352,2025-09-25,1,22848.37,0.096,337.85,Credit Card,Website,Cancelled
O000347,C07127,P0356,2026-10-18,2,6820.11,0.242,196.61,Net Banking,Marketplace,Cancelled
O000348,C05491,P0010,2026-10-24,3,18362.08,0.081,456.48,COD,Mobile App,Pending
O000349,C04331,P0249,2026-12-31,3,3941.34,0.078,85.14,Credit Card,Marketplace,Returned
O000350,C05426,P0037,2025-06-21,4,25287.47,0.208,277.79,COD,Website,Cancelled
O000351,C03944,P0491,2026-11-30,1,3419.68,0.211,178.61,Net Banking,Mobile App,Returned
O000352,C08425,P0220,2025-11-05,6,19863.01,0.043,200.67,UPI,Marketplace,Returned
O000353,C06672,P0390,2025-09-08,2,8198.99,0.129,158.01,Net Banking,Website,Returned
O000354,C00357,P0101,2025-03-28,3,18423.22,0.128,125.95,UPI,Website,Returned
O000355,C03415,P0282,2026-09-18,5,6793.6,0.094,180.06,UPI,Mobile App,Cancelled
O000356,C07780,P0076,2026-01-21,6,21307.9,0.122,188.13,UPI,Website,Returned
O000357,C03533,P0168,2026-03-09,4,19666.35,0.037,473.77,Debit Card,Mobile App,Cancelled
O000358,C06186,P0109,2026-09-05,6,12169.07,0.149,213.42,Credit Card,Website,Completed
O000359,C06075,P0276,2025-08-16,1,21066.14,0.169,92.26,COD,Marketplace,Returned
O000360,C07349,P0046,2025-02-18,4,11595.21,0.179,376.54,Credit Card,Website,Returned
O000361,C02836,P0155,2026-03-15,3,26074.61,0.217,241.27,COD,Website,Returned
O000362,C08347,P0126,2025-02-12,4,15578.87,0.111,170.32,Net Banking,Marketplace,Returned
O000363,C04467,P0417,2026-01-19,4,21664.87,0.066,257.98,Debit Card,Marketplace,Pending
O000364,C09625,P0482,2025-05-22,3,24809.6,0.21,362.17,Debit Card,Website,Returned
O000365,C03933,P0384,2025-01-29,4,8918.37,0.197,441.53,COD,Mobile App,Returned
O000366,C00370,P0215,2025-06-03,5,8509.73,0.119,32.01,COD,Mobile App,Returned
O000367,C04884,P0182,2025-07-24,1,24570.99,0.077,233.67,UPI,Website,Cancelled
O000368,C00974,P0387,2025-08-01,4,2944.84,0.192,332.84,Net Banking,Marketplace,Completed
O000369,C00549,P0404,2025-10-12,1,1589.31,0.161,42.33,COD,Mobile App,Returned
O000370,C04316,P0183,2025-10-25,6,11807.06,0.127,136.24,Debit Card,Website,Cancelled
O000371,C03282,P0336,2025-07-04,6,13920.23,0.106,138.08,Credit Card,Mobile App,Returned
O000372,C00604,P0017,2025-01-14,6,22052.89,0.171,459.42,Debit Card,Mobile App,Completed
O000373,C05041,P0438,2025-09-09,5,22411.78,0.184,53.67,Net Banking,Marketplace,Cancelled
O000374,C08223,P0423,2026-09-05,4,10173.3,0.019,308.0,Net Banking,Marketplace,Returned
O000375,C05215,P0427,2025-04-15,3,8076.51,0.248,61.65,Net Banking,Website,Returned
O000376,C07707,P0404,2025-11-10,3,1589.31,0.1,56.72,COD,Mobile App,Completed
O000377,C00001,P0262,2026-05-14,6,20833.09,0.191,216.01,Debit Card,Marketplace,Returned
O000378,C08972,P0376,2026-01-28,5,31938.81,0.103,342.18,Credit Card,Marketplace,Completed
O000379,C09837,P0380,2025-12-18,3,20403.08,0.178,197.05,Net Banking,Mobile App,Completed
O000380,C03813,P0270,2025-06-18,6,14144.91,0.155,152.59,Credit Card,Website,Pending
O000381,C00285,P0295,2025-10-20,6,2741.47,0.046,222.95,Debit Card,Mobile App,Returned
O000382,C01100,P0349,2025-06-09,2,6716.74,0.156,222.72,Debit Card,Website,Cancelled
O000383,C00529,P0035,2026-01-21,2,24169.28,0.219,275.33,Debit Card,Mobile App,Cancelled
O000384,C04151,P0231,2025-04-03,2,11781.38,0.053,303.57,COD,Marketplace,Cancelled
O000385,C00044,P0086,2025-05-12,1000,1227.6,0.114,435.08,Credit Card,Mobile App,Cancelled
O000386,C02728,P0145,2026-11-20,1,18201.73,0.004,450.65,Credit Card,Marketplace,Returned
O000387,C06657,P0331,2026-07-05,2,8538.05,0.21,496.21,COD,Mobile App,Returned
O000388,C06005,P0246,2025-07-28,3,9982.75,0.024,63.28,UPI,Marketplace,Pending
O000389,C06856,P0005,2025-10-01,2,6690.68,0.089,199.47,Debit Card,Marketplace,Completed
O000390,C05975,P0179,2026-07-05,2,10471.06,0.238,469.12,Credit Card,Marketplace,Completed
O000391,C00949,P0251,2026-09-30,5,16715.84,0.151,184.99,Net Banking,Marketplace,Cancelled
O000392,C09077,P0362,2025-06-24,6,2282.49,0.198,56.47,COD,Mobile App,Cancelled
O000393,C06174,P0414,2025-04-24,5,24091.11,0.21,487.04,COD,Mobile App,Pending
O000394,C03611,P0111,2026-08-25,5,3503.39,0.051,429.83,Debit Card,Marketplace,Completed
O000395,C08731,P0281,2025-07-20,6,1402.55,0.191,371.52,UPI,Mobile App,Returned
O000396,C05108,P0097,2025-06-27,3,3919.9,0.032,311.22,Credit Card,Website,Cancelled
O000397,C09628,P0295,2025-02-23,4,2741.47,0.186,136.24,UPI,Website,Completed
O000398,C01486,P0264,2025-10-30,3,17440.99,0.039,454.21,UPI,Mobile App,Returned
O000399,C05839,P0046,2026-10-19,2,11595.21,0.062,179.52,Debit Card,Website,Completed
O000400,C05035,P0488,2025-03-02,1,4089.48,0.08,38.72,Debit Card,Website,Returned
O000401,C06673,P0226,2025-02-18,5,8664.39,0.022,361.86,Debit Card,Marketplace,Cancelled
O000402,C07081,P0340,2026-12-26,3,13115.18,0.08,215.25,Credit Card,Marketplace,Cancelled
O000403,C09792,P0167,2025-07-08,3,5979.89,0.03,288.01,Net Banking,Website,Pending
O000404,C02502,P0209,2025-12-16,5,6775.65,0.214,307.02,UPI,Mobile App,Cancelled
O000405,C00376,P0351,2025-04-16,1,1206.6,0.234,460.33,COD,Website,Returned
O000406,C08626,P0329,2025-03-02,4,4170.45,0.173,64.78,Credit Card,Website,Cancelled
O000407,C08249,P0069,2026-03-04,6,23320.21,0.031,277.06,Credit Card,Website,Completed
O000408,C06243,P0325,2025-06-24,4,22458.53,0.089,326.26,Net Banking,Marketplace,Returned
O000409,C08136,P0489,2025-10-05,2,22033.69,0.008,112.91,Net Banking,Marketplace,Completed
O000410,C05763,P0382,2025-05-23,1,27549.17,0.003,292.98,COD,Website,Pending
O000411,C02389,P0283,2025-06-11,6,3844.87,0.114,357.66,UPI,Website,Returned
O000412,C04163,P0468,2025-05-12,3,2087.21,,315.53,Credit Card,Marketplace,Returned
O000413,C05484,P0481,2025-10-30,1,12934.65,0.036,187.83,Credit Card,Marketplace,Completed
O000414,C00378,P0170,2026-10-20,6,4373.18,0.249,444.6,Credit Card,Marketplace,Returned
O000415,C02981,P0009,2025-06-27,4,2094.22,0.011,285.16,Debit Card,Website,Returned
O000416,C07392,P0401,2025-09-27,3,1309.16,0.212,445.48,COD,Marketplace,Cancelled
O000417,C08236,P0022,2025-03-27,6,16072.13,0.145,143.44,Net Banking,Marketplace,Cancelled
O000418,C01537,P0224,2025-02-06,4,9058.41,0.241,144.6,COD,Mobile App,Cancelled
O000419,C08334,P0221,2026-06-28,2,21701.6,0.055,288.25,Net Banking,Mobile App,Returned
O000420,C03894,P0178,2026-09-21,4,12952.4,0.174,457.43,UPI,Website,Returned
O000421,C09693,P0338,2025-05-22,1,3916.46,0.104,81.43,UPI,Website,Completed
O000422,C04579,P0410,2025-01-10,6,5205.99,0.217,286.89,COD,Marketplace,Cancelled
O000423,C00253,P0341,2026-08-15,4,5911.8,0.226,58.23,Credit Card,Marketplace,Completed
O000424,C08537,P0107,2025-09-20,3,24505.43,0.03,366.09,Net Banking,Mobile App,Pending
O000425,C01203,P0287,2025-11-12,2,2570.78,0.238,293.38,Net Banking,Marketplace,Completed
O000426,C03824,P0133,2026-01-06,4,20832.35,0.202,370.92,Debit Card,Mobile App,Pending
O000427,C07770,P0288,2026-02-23,2,14549.59,0.147,443.7,Credit Card,Marketplace,Completed
O000428,C06453,P0420,2026-11-05,5,558.65,0.083,126.11,COD,Website,Cancelled
O000429,C08663,P0443,2026-10-04,5,6099.71,0.19,213.93,COD,Mobile App,Returned
O000430,C08763,P0353,2026-01-12,6,28742.58,0.037,447.64,Credit Card,Website,Pending
O000431,C08634,P0368,2025-04-24,5,25619.07,0.225,384.87,Credit Card,Website,delivered
O000432,C05618,P0192,2026-06-11,2,11250.92,0.01,451.17,COD,Marketplace,Cancelled
O000433,C08232,P0349,2026-05-23,4,6716.74,0.121,216.56,UPI,Marketplace,Returned
O000434,C04600,P0143,2025-10-03,3,12609.92,0.2,125.03,Net Banking,Mobile App,Returned
O000435,C01330,P0172,2025-07-25,2,14404.74,0.02,191.56,COD,Mobile App,Cancelled
O000436,C08005,P0351,2026-05-31,6,1206.6,0.082,321.68,Debit Card,Marketplace,Returned
O000437,C04770,P9999436,2026-12-24,3,21494.24,0.022,349.2,Net Banking,Mobile App,Pending
O000438,C01931,P0220,2026-10-30,4,19863.01,0.081,77.74,Net Banking,Marketplace,Returned
O000439,C05827,P0218,2026-02-21,3,360.24,0.084,148.75,Debit Card,Website,Cancelled
O000440,C06608,P0399,2026-09-19,6,13021.83,0.109,445.63,COD,Marketplace,Returned
O000441,C03385,P0122,2026-08-03,6,5619.9,0.002,408.29,Debit Card,Marketplace,Pending
O000442,C01407,P0032,2025-02-08,1,2064.21,0.099,112.0,Debit Card,Marketplace,Returned
O000443,C02069,P0334,2025-05-29,6,14330.0,0.039,462.54,Net Banking,Mobile App,Pending
O000444,C09066,P0157,2026-02-25,6,22513.63,0.15,250.21,UPI,Marketplace,Cancelled
O000445,C08293,P0224,2026-10-11,6,9058.41,0.174,478.36,UPI,Mobile App,Completed
O000446,C01180,P0407,2025-01-06,0,21064.71,0.049,164.01,Debit Card,Website,Returned
O000447,C06558,P0383,2026-02-13,2,7014.55,0.094,442.95,COD,Website,Cancelled
O000448,C04015,P0168,2025-12-20,3,19666.35,0.068,442.76,Net Banking,Website,Returned
O000449,C06602,P0021,2025-10-01,5,24563.67,0.223,252.59,Credit Card,Mobile App,Pending
O000450,C04898,P0025,2026-12-15,6,18742.73,0.083,118.98,Net Banking,Marketplace,Completed
O000451,C06698,P0055,2025-12-24,5,1494.94,0.173,361.09,COD,Marketplace,Pending
O000452,C05856,P0412,2025-03-29,5,11333.34,0.091,40.44,Debit Card,Marketplace,Pending
O000453,C05574,P0286,2026-04-10,2,11811.68,0.215,343.32,Debit Card,Marketplace,Pending
O000454,C99999453,P0046,2025-08-11,2,11595.21,0.097,220.06,Debit Card,Mobile App,Returned
O000455,C07305,P0329,2025-01-03,5,4170.45,0.067,379.23,Net Banking,Marketplace,Completed
O000456,C09331,P0426,2026-07-31,4,17178.66,0.208,59.45,UPI,Marketplace,Completed
O000457,C04544,P0234,2026-08-10,4,9675.93,0.094,52.89,Debit Card,Website,Cancelled
O000458,C04516,P0310,2026-03-16,2,15187.95,0.085,342.65,Net Banking,Marketplace,Pending
O000459,C05511,P0267,2026-10-22,6,4476.87,0.19,268.33,Net Banking,Mobile App,Cancelled
O000460,C09542,P0226,2025-11-23,4,8664.39,0.109,202.03,UPI,Mobile App,Completed
O000461,C03445,P0186,2026-10-27,3,18526.37,0.076,314.12,Debit Card,Website,Returned
O000462,C09236,P0275,2026-02-25,4,11888.74,0.164,68.89,Credit Card,Website,Completed
O000463,C07977,P0425,2025-02-25,5,11643.91,0.066,314.0,COD,Marketplace,Pending
O000464,C07646,P0153,2026-04-20,1,486.62,0.086,192.77,UPI,Website,Completed
O000465,C07453,P0057,2026-04-19,500,2390.61,0.237,328.86,Credit Card,Mobile App,Cancelled
O000466,C08791,P0124,2025-09-26,6,0.0,0.018,449.33,COD,Website,Pending
O000467,C04171,P0181,2026-02-15,3,26604.63,0.117,260.23,UPI,Website,Cancelled
O000468,C01561,P0139,2025-11-13,6,7886.17,0.242,324.26,COD,Marketplace,Cancelled
O000469,C05146,P0449,2026-11-13,6,18845.91,0.094,122.72,Credit Card,Website,Pending
O000470,C09537,P0275,2025-01-19,3,11888.74,0.242,187.77,Debit Card,Mobile App,Cancelled
O000471,C06698,P0427,2026-11-01,4,8076.51,0.091,260.76,COD,Website,Pending
O000472,C01927,P0404,2026-10-18,5,1589.31,0.193,146.0,Credit Card,Mobile App,Pending
O000473,C04948,P0123,2026-10-16,2,5789.19,0.185,334.5,COD,Website,Cancelled
O000474,C07285,P0010,2026-08-31,4,18362.08,0.025,212.21,UPI,Mobile App,Returned
O000475,C04024,P0343,2026-12-12,5,11120.38,0.122,408.49,Debit Card,Website,Cancelled
O000476,C03552,P0366,2026-06-15,3,688.28,0.143,497.45,COD,Mobile App,Cancelled
O000477,C09970,P0366,2025-07-15,4,688.28,0.009,241.51,COD,Website,Completed
O000478,C00645,P0040,2026-11-06,4,30773.08,0.087,345.35,UPI,Mobile App,Completed
O000479,C09415,P0482,2025-10-04,4,24809.6,0.115,399.48,UPI,Mobile App,Returned
O000480,C01604,P0359,2025-11-18,5,9869.8,0.045,273.92,COD,Marketplace,Pending
O000481,C09006,P0057,2025-08-31,6,2390.61,0.2,297.58,Net Banking,Mobile App,Returned
O000482,C07976,P0206,2026-03-15,6,3306.62,0.062,499.14,Credit Card,Mobile App,Cancelled
O000483,C07446,P0361,2025-03-01,5,4398.26,0.149,41.83,Credit Card,Website,Pending
O000484,C01745,P0139,2025-12-20,1,7886.17,0.242,130.63,Credit Card,Marketplace,Completed
O000485,C02703,P0039,2025-11-14,3,307.53,0.047,309.73,COD,Marketplace,Cancelled
O000486,C03687,P0500,2026-11-20,5,7634.75,0.057,214.49,Debit Card,Mobile App,Returned
O000487,C03212,P0227,2025-01-23,1,28891.35,0.238,148.65,UPI,Marketplace,Completed
O000488,C07160,P0469,2026-01-08,4,34852.5,0.168,129.6,Debit Card,Marketplace,Pending
O000489,C02974,P0200,2025-12-17,1,3539.16,0.128,487.67,COD,Website,Returned
O000490,C02319,P0415,2025-03-11,5,26749.55,0.236,359.62,Net Banking,Marketplace,Returned
O000491,C02105,P0220,2026-11-20,5,19863.01,0.026,408.92,Credit Card,Website,Completed
O000492,C06187,P0136,2025-06-12,6,5187.86,0.164,174.69,UPI,Website,Returned
O000493,C05459,P0405,2025-05-31,6,2189.07,0.137,406.89,Net Banking,Mobile App,Returned
O000494,C04471,P0389,2026-10-07,3,26194.75,0.113,146.77,COD,Mobile App,Pending
O000495,C01252,P0093,2025-10-21,3,3580.4,0.172,172.17,UPI,Marketplace,Completed
O000496,C05614,P0409,2026-12-14,6,3674.14,0.133,428.0,UPI,Website,Returned
O000497,C05540,P0472,2026-12-05,0,21277.96,0.047,483.86,Credit Card,Website,Pending
O000498,C03546,P0283,2026-08-31,6,3844.87,0.161,68.13,COD,Marketplace,Returned
O000499,C08138,P0263,2025-10-14,3,3185.92,0.195,277.79,UPI,Mobile App,Returned
O000500,C08557,P0344,2025-09-25,2,5578.91,0.041,474.14,Credit Card,Website,Pending
O000501,C03025,P0166,2025-04-24,3,22450.02,0.244,451.71,COD,Website,Pending
O000502,C06470,P0467,2026-05-09,4,611.8,0.003,20.78,Debit Card,Mobile App,Returned
O000503,C07917,P0024,2026-11-09,6,13772.54,0.143,495.86,COD,Website,Pending
O000504,C00043,P0398,2026-01-18,4,10247.04,0.094,375.42,COD,Mobile App,Returned
O000505,C08176,P0353,2025-04-07,1,28742.58,0.159,109.06,Credit Card,Website,Cancelled
O000506,C04912,P0280,2025-02-20,5,13752.82,0.211,209.48,UPI,Marketplace,Returned
O000507,C02652,P0417,2026-11-19,5,21664.87,0.056,128.57,COD,Mobile App,Cancelled
O000508,C01789,P0408,2025-11-02,4,16522.64,0.064,226.11,Net Banking,Marketplace,Completed
O000509,C09982,P0206,2025-08-25,1,3306.62,0.081,454.98,UPI,Mobile App,Cancelled
O000510,C07972,P0408,2026-12-28,5,16522.64,0.008,290.99,UPI,Website,Cancelled
O000511,C09768,P0067,2026-12-24,3,0.0,0.204,499.06,COD,Marketplace,Completed
O000512,C09403,P0064,2026-07-27,5,8858.82,0.017,434.42,UPI,Website,Returned
O000513,C07576,P0279,2025-01-12,2,11076.25,0.145,242.98,Debit Card,Website,Completed
O000514,C06521,P0492,2025-09-12,3,2284.7,0.231,52.15,Credit Card,Mobile App,Pending
O000515,C00411,P0206,2026-08-09,1,3306.62,0.035,74.28,Net Banking,Marketplace,Returned
O000516,C03800,P0188,2026-09-10,3,15447.6,0.129,87.95,Credit Card,Mobile App,Pending
O000517,C01355,P0388,2026-09-29,5,6349.14,0.207,112.22,UPI,Mobile App,Cancelled
O000518,C07865,P0230,2025-03-28,2,3384.44,0.221,176.61,Debit Card,Mobile App,Cancelled
O000519,C02001,P0194,2025-12-20,5,12799.41,0.054,351.33,UPI,Website,Completed
O000520,C08898,P0156,2025-06-04,1,12154.65,0.227,387.28,Credit Card,Website,Completed
O000521,C07901,P0293,2026-08-20,3,29606.95,0.092,476.73,Net Banking,Marketplace,Completed
O000522,C07435,P0478,2026-09-10,2,13727.69,0.085,384.02,UPI,Mobile App,Returned
O000523,C06731,P0042,2025-12-20,4,27904.67,0.175,112.28,Net Banking,Mobile App,Completed
O000524,C06259,P0458,2026-12-17,5,22692.42,0.076,82.19,UPI,Mobile App,Completed
O000525,C09098,P0494,2026-10-12,4,13433.75,0.063,408.39,Net Banking,Mobile App,Pending
O000526,C07431,P0123,2026-07-25,4,5789.19,0.096,144.26,COD,Mobile App,Returned
O000527,C04585,P0444,2026-02-02,6,9088.44,0.109,49.11,Credit Card,Mobile App,Cancelled
O000528,C03821,P0483,2026-04-11,6,18932.17,0.211,466.99,UPI,Marketplace,Returned
O000529,C09506,P0390,2025-09-28,2,8198.99,0.011,128.38,COD,Marketplace,Returned
O000530,C01906,P9999529,2025-12-15,4,12489.42,0.224,146.73,UPI,Mobile App,Cancelled
O000531,C07190,P0460,2026-12-19,5,25812.77,0.215,301.59,Credit Card,Website,Completed
O000532,C02658,P0177,2025-10-24,4,5511.34,0.005,183.63,COD,Website,Returned
O000533,C04898,P0305,2026-08-17,5,27311.62,0.223,192.74,COD,Mobile App,Completed
O000534,C07745,P0054,2026-08-13,1,17063.25,0.013,477.61,COD,Mobile App,Returned
O000535,C07559,P0186,2025-12-16,3,18526.37,0.168,188.52,Credit Card,Marketplace,Returned
O000536,C08306,P0078,2025-10-31,2,19359.69,0.097,296.78,Debit Card,Mobile App,Completed
O000537,C06230,P0389,2025-09-22,2,26194.75,0.145,312.25,Net Banking,Mobile App,Returned
O000538,C02982,P0006,2026-09-04,4,10856.46,0.095,303.26,COD,Website,Pending
